"ROK","MESIC","KOD_SUKL","atc_who","atc_skupina","celkem_predepsano","celkem_vydano"
"2023","8","231692",C07AB02,C07,4852,5030
"2023","8","231695",C07AB02,C07,1390,684
"2023","8","231696",C07AB02,C07,50104,51274
"2023","8","231697",C07AB02,C07,17326,12996
"2023","8","231699",C07AB02,C07,2,0
"2023","8","231701",C07AB02,C07,8834,3076
"2023","8","231702",C07AB02,C07,41310,42346
"2023","8","231703",C07AB02,C07,8,0
"2023","8","231799",C02AC05,C02,526,402
"2023","8","231801",C02AC05,C02,1808,1696
"2023","8","231806",C02AC05,C02,436,382
"2023","8","231808",C02AC05,C02,2634,2564
"2023","8","231810",C02AC05,C02,2,0
"2023","8","231813",C02AC05,C02,210,294
"2023","8","231815",C02AC05,C02,2190,2382
"2023","8","232152",C07AB07,C07,1080,2218
"2023","8","232153",C07AB07,C07,552,2146
"2023","8","232155",C07AB07,C07,31138,33640
"2023","8","232156",C07AB07,C07,29010,37738
"2023","8","232157",C07AB07,C07,24,0
"2023","8","232158",C07AB07,C07,7028,12116
"2023","8","232159",C07AB07,C07,2,0
"2023","8","232160",C07AB07,C07,4398,14396
"2023","8","232161",C07AB07,C07,1446,3030
"2023","8","232162",C07AB07,C07,652,4474
"2023","8","232163",C07AB07,C07,7994,10078
"2023","8","232164",C07AB07,C07,7216,19654
"2023","8","232206",C07BB07,C07,508,1282
"2023","8","232207",C07BB07,C07,1128,2634
"2023","8","232208",C07BB07,C07,682,4024
"2023","8","233086",C09DA07,C09,416,3138
"2023","8","233478",C08DA01,C08,2094,3126
"2023","8","233479",C08DA01,C08,4012,4002
"2023","8","233480",C08DA01,C08,2964,3528
"2023","8","233484",C08DA01,C08,2362,2458
"2023","8","233553",C07AB05,C07,4856,3854
"2023","8","233556",C07AB05,C07,324,0
"2023","8","234727",C09AA10,C09,600,292
"2023","8","234730",C09AA10,C09,4300,4670
"2023","8","234733",C09AA10,C09,572,214
"2023","8","234735",C09AA10,C09,3252,3820
"2023","8","234782",C09AA16,C09,2830,3218
"2023","8","234804",C09AA16,C09,594,604
"2023","8","235777",C08CA02,C08,10792,11160
"2023","8","235778",C08CA02,C08,2,0
"2023","8","235779",C08CA02,C08,2,0
"2023","8","235780",C08CA02,C08,21834,23226
"2023","8","235781",C08CA02,C08,7736,8390
"2023","8","235782",C08CA02,C08,2,0
"2023","8","236715",C07AB12,C07,12,0
"2023","8","236718",C07AB12,C07,8,0
"2023","8","236721",C07AB12,C07,610,0
"2023","8","236724",C07AB12,C07,414,0
"2023","8","237473",C07AB03,C07,556,14
"2023","8","237474",C07AB03,C07,632,56
"2023","8","238158",C08CA09,C08,4278,4262
"2023","8","23954",C09AA05,C09,6558,11142
"2023","8","23957",C09AA05,C09,32,0
"2023","8","23958",C09AA05,C09,3378,4562
"2023","8","23961",C09AA05,C09,3830,3320
"2023","8","23962",C09AA05,C09,6482,8370
"2023","8","23965",C09AA05,C09,12560,8888
"2023","8","23966",C09AA05,C09,2020,2828
"2023","8","23967",C09AA05,C09,2,0
"2023","8","23968",C09AA05,C09,2,0
"2023","8","23969",C09AA05,C09,4978,3500
"2023","8","241409",C09BA08,C09,28,0
"2023","8","241410",C09BA08,C09,2760,2758
"2023","8","241411",C09AA08,C09,274,156
"2023","8","241412",C09AA08,C09,1508,1564
"2023","8","241413",C09AA08,C09,216,86
"2023","8","241414",C09AA08,C09,862,914
"2023","8","243407",C03CA01,C03,54,34
"2023","8","243408",C03CA01,C03,20,54
"2023","8","245500",C07AB07,C07,2,0
"2023","8","245503",C07AB07,C07,402,768
"2023","8","246589",C03CA01,C03,686,17732
"2023","8","246751",C07AB02,C07,3936,10632
"2023","8","246762",C07AB02,C07,1004,2344
"2023","8","247163",C09DA04,C09,962,152
"2023","8","247172",C09DA04,C09,1058,2250
"2023","8","247190",C09DA04,C09,846,1202
"2023","8","247600",C09BB04,C09,182,8634
"2023","8","247601",C09BB04,C09,330,1904
"2023","8","247602",C09BB04,C09,24,514
"2023","8","247603",C09BB04,C09,50,612
"2023","8","247604",C09BB04,C09,160,2414
"2023","8","247605",C09BB04,C09,220,2342
"2023","8","247606",C09BB04,C09,62,2520
"2023","8","247607",C09BB04,C09,188,2222
"2023","8","248155",C08CA13,C08,214,10124
"2023","8","248161",C08CA13,C08,100,0
"2023","8","248163",C08CA13,C08,112,574
"2023","8","248167",C08CA13,C08,12,0
"2023","8","248173",C08CA13,C08,50,2418
"2023","8","248175",C08CA13,C08,32,16
"2023","8","249135",C09AA09,C09,15068,15758
"2023","8","249179",C02AC05,C02,4,0
"2023","8","249649",C07AB07,C07,2216,22912
"2023","8","249899",C07AB07,C07,1112,0
"2023","8","250467",C02CA06,C02,264,1158
"2023","8","250468",C02CA06,C02,462,880
"2023","8","250471",C02CA06,C02,232,884
"2023","8","250472",C02CA06,C02,498,1244
"2023","8","250731",C09BA09,C09,122,6
"2023","8","250733",C09BA09,C09,648,774
"2023","8","250769",C07AB05,C07,826,7738
"2023","8","250774",C07AB05,C07,778,9618
"2023","8","250988",C03DA04,C03,60,162
"2023","8","251021",C03CA01,C03,6,12
"2023","8","251114",C08CA01,C08,2,0
"2023","8","251119",C08CA01,C08,18,0
"2023","8","251123",C08CA01,C08,6,0
"2023","8","251417",C09AA04,C09,3652,7864
"2023","8","251419",C09AA04,C09,3766,6622
"2023","8","251421",C09AA04,C09,696,1676
"2023","8","251423",C09AA04,C09,1226,1516
"2023","8","251735",C09DB04,C09,172,72
"2023","8","251738",C09DB04,C09,154,110
"2023","8","251742",C09DB04,C09,46,12
"2023","8","251745",C09DB04,C09,52,46
"2023","8","252178",C09BA04,C09,290,208
"2023","8","252183",C09BA04,C09,188,134
"2023","8","252375",C07AB05,C07,5756,26590
"2023","8","252376",C07AB05,C07,2958,6580
"2023","8","252419",C07AB07,C07,672,2090
"2023","8","252421",C07AB07,C07,116,354
"2023","8","252652",C09BB04,C09,1284,2886
"2023","8","252658",C09BB04,C09,84,228
"2023","8","252664",C09BB04,C09,536,866
"2023","8","252670",C09BB04,C09,428,666
"2023","8","252672",C09BB04,C09,4,0
"2023","8","253113",C02AC06,C02,514,560
"2023","8","253114",C02AC06,C02,2060,1890
"2023","8","253336",C07AB04,C07,4680,16122
"2023","8","253740",C09AA04,C09,20,126
"2023","8","253741",C09AA04,C09,54,600
"2023","8","253744",C09AA04,C09,2,40
"2023","8","253745",C09AA04,C09,4,108
"2023","8","253751",C08DA01,C08,54,0
"2023","8","253752",C08DA01,C08,214,0
"2023","8","254733",C09DA07,C09,36,0
"2023","8","254737",C09DA07,C09,42,0
"2023","8","254741",C09DA07,C09,408,56
"2023","8","254743",C09DA07,C09,154,16
"2023","8","254747",C09DA07,C09,884,64
"2023","8","254749",C09DA07,C09,240,196
"2023","8","254751",C09DA07,C09,144,44
"2023","8","254755",C09DA07,C09,382,138
"2023","8","258420",C07BB03,C07,936,5614
"2023","8","258421",C07AB03,C07,1196,5010
"2023","8","258422",C07AB03,C07,846,2588
"2023","8","260190",C03CA01,C03,24,0
"2023","8","260807",C09BB07,C09,94,180
"2023","8","260810",C09BB07,C09,2,0
"2023","8","260815",C09BB07,C09,204,1406
"2023","8","260818",C09BB07,C09,56,318
"2023","8","260825",C09BB07,C09,120,500
"2023","8","260827",C09BB07,C09,2,72
"2023","8","260835",C09BB07,C09,32,176
"2023","8","260837",C09BB07,C09,18,102
"2023","8","260845",C09BB07,C09,76,544
"2023","8","260892",C07BB07,C07,388,0
"2023","8","260895",C07AB07,C07,1914,5550
"2023","8","260896",C07AB07,C07,11070,2588
"2023","8","260902",C09AA02,C09,384,376
"2023","8","260903",C09AA02,C09,82,216
"2023","8","260913",C09BB07,C09,368,460
"2023","8","260924",C07AB02,C07,228,32
"2023","8","260925",C07AB02,C07,898,502
"2023","8","260933",C07AB02,C07,2,0
"2023","8","260943",C07AB02,C07,978,1502
"2023","8","260954",C07AB02,C07,2146,1168
"2023","8","260978",C07AB07,C07,2,0
"2023","8","262223",C08CA01,C08,1302,2270
"2023","8","262225",C08CA01,C08,2438,7630
"2023","8","262240",C08CA01,C08,222,1134
"2023","8","262241",C08CA01,C08,718,1998
"2023","8","262978",C07AB08,C07,684,5370
"2023","8","263017",C02CA04,C02,210,306
"2023","8","263024",C02CA04,C02,2,0
"2023","8","263025",C02CA04,C02,1684,5140
"2023","8","264826",C07AB07,C07,3556,17386
"2023","8","264827",C07AB07,C07,6,0
"2023","8","264833",C07AB07,C07,594,4362
"2023","8","265395",C02CA04,C02,1444,8014
"2023","8","26546",C09CA07,C09,8,0
"2023","8","26548",C09CA07,C09,6,0
"2023","8","26550",C09CA07,C09,2,0
"2023","8","26554",C09CA07,C09,4166,2386
"2023","8","26556",C09CA07,C09,4562,3314
"2023","8","26577",C09DA07,C09,6,0
"2023","8","26578",C09DA07,C09,21922,15222
"2023","8","266359",C02AC05,C02,248,340
"2023","8","266360",C02AC05,C02,434,890
"2023","8","266364",C02AC05,C02,804,1028
"2023","8","266365",C02AC05,C02,790,1920
"2023","8","266367",C02AC05,C02,622,0
"2023","8","266368",C02AC05,C02,1078,3290
"2023","8","266650",C02CA06,C02,6416,15828
"2023","8","266652",C02CA06,C02,4994,13582
"2023","8","266718",C08DA01,C08,152,0
"2023","8","266719",C08DA01,C08,898,5838
"2023","8","266720",C08DA01,C08,350,0
"2023","8","266724",C08DA01,C08,204,10
"2023","8","266750",C09AA10,C09,198,0
"2023","8","266751",C09AA10,C09,40,0
"2023","8","266754",C09AA10,C09,224,2
"2023","8","266757",C09AA10,C09,104,0
"2023","8","266759",C09AA10,C09,408,50
"2023","8","267050",C07AB03,C07,42,8
"2023","8","267051",C07AB03,C07,20,0
"2023","8","267052",C07AB03,C07,350,604
"2023","8","267053",C07AB03,C07,22,0
"2023","8","267054",C07AB03,C07,36,0
"2023","8","267055",C07AB03,C07,244,0
"2023","8","267056",C07AB03,C07,10,0
"2023","8","267057",C07AB03,C07,14,0
"2023","8","267058",C07AB03,C07,114,68
"2023","8","267179",C08CA01,C08,5782,26
"2023","8","267180",C08CA01,C08,5514,41028
"2023","8","267181",C08CA01,C08,4,0
"2023","8","267185",C08CA01,C08,1746,12
"2023","8","267186",C08CA01,C08,1120,9794
"2023","8","267319",C09AA04,C09,2,0
"2023","8","267505",C09AA16,C09,102,0
"2023","8","267527",C09AA16,C09,12,0
"2023","8","267529",C09BB10,C09,52,2
"2023","8","267531",C09BB10,C09,122,0
"2023","8","267532",C09BB10,C09,132,0
"2023","8","267534",C09BB10,C09,34,0
"2023","8","2710",C07AB03,C07,278,246
"2023","8","2720",C07AB03,C07,984,1214
"2023","8","273581",C07AB07,C07,234,0
"2023","8","273601",C07AB07,C07,18,0
"2023","8","273606",C07AB07,C07,48,0
"2023","8","273622",C07AB07,C07,6,0
"2023","8","273627",C07AB07,C07,4,0
"2023","8","273644",C07AB07,C07,216,0
"2023","8","273664",C07AB07,C07,28,0
"2023","8","273669",C07AB07,C07,24,0
"2023","8","273685",C07AB07,C07,2,0
"2023","8","273690",C07AB07,C07,6,0
"2023","8","276200",C08CA01,C08,20,0
"2023","8","276204",C08CA01,C08,12,0
"2023","8","276207",C08CA01,C08,22,0
"2023","8","276209",C08CA01,C08,10,0
"2023","8","276212",C08CA01,C08,14,0
"2023","8","276216",C08CA01,C08,6,0
"2023","8","276220",C08CA01,C08,8,0
"2023","8","276225",C08CA01,C08,2,0
"2023","8","276228",C08CA01,C08,2,0
"2023","8","276375",C02AC05,C02,146,0
"2023","8","276384",C02AC05,C02,184,0
"2023","8","276393",C02AC05,C02,76,0
"2023","8","28463",C09DB01,C09,6,0
"2023","8","28643",C09DA04,C09,12,0
"2023","8","28652",C09DA04,C09,18,0
"2023","8","28679",C09CA04,C09,6,0
"2023","8","29384",C09DA07,C09,4392,2988
"2023","8","2944",C08CA01,C08,2,0
"2023","8","2945",C08CA01,C08,29164,24130
"2023","8","2949",C07AB03,C07,530,1126
"2023","8","2950",C07AB03,C07,600,602
"2023","8","2951",C07AB03,C07,1772,654
"2023","8","2953",C08CA01,C08,4,0
"2023","8","2954",C08CA01,C08,6378,2270
"2023","8","29559",C09DB01,C09,4,0
"2023","8","3033",C08CA05,C08,1012,988
"2023","8","30434",C03DA01,C03,60530,85496
"2023","8","30965",C08CA08,C08,4608,8100
"2023","8","31215",C09AA01,C09,4700,4616
"2023","8","31385",C09AA01,C09,3504,3424
"2023","8","32501",C09AA03,C09,1212,1440
"2023","8","32503",C09AA03,C09,1816,1872
"2023","8","32504",C09AA03,C09,2356,2238
"2023","8","32963",C07AB07,C07,7558,7014
"2023","8","32967",C07AB07,C07,8000,11488
"2023","8","32970",C07AB07,C07,1378,996
"2023","8","32974",C07AB07,C07,2234,3628
"2023","8","3550",C03DA01,C03,16648,15896
"2023","8","3997",C08CA01,C08,3116,2922
"2023","8","3998",C08CA01,C08,962,638
"2023","8","3999",C08CA01,C08,192,12
"2023","8","42453",C07AB03,C07,216,152
"2023","8","42459",C07AB03,C07,2,0
"2023","8","42461",C07AB03,C07,276,300
"2023","8","42511",C07AB03,C07,178,186
"2023","8","42773",C07AG02,C07,12398,12376
"2023","8","42848",C08CA01,C08,7094,5536
"2023","8","42849",C08CA01,C08,2536,1936
"2023","8","45214",C02CA04,C02,8398,7900
"2023","8","45215",C02CA04,C02,16,0
"2023","8","45273",C09AA02,C09,16,0
"2023","8","45274",C09AA02,C09,2012,1524
"2023","8","45275",C09AA02,C09,584,438
"2023","8","46755",C03DA01,C03,23528,22666
"2023","8","47475",C03EA01,C03,4,0
"2023","8","47476",C03EA01,C03,27312,27618
"2023","8","47477",C03EA01,C03,2,0
"2023","8","47478",C03EA01,C03,32550,32054
"2023","8","47610",C09CA01,C09,562,4
"2023","8","47740",C07AB07,C07,20070,14782
"2023","8","47741",C07AB07,C07,4568,1838
"2023","8","49012",C07AA07,C07,6,0
"2023","8","49013",C07AA07,C07,6,0
"2023","8","49014",C07AA07,C07,5350,5262
"2023","8","49021",C07AA07,C07,1206,1142
"2023","8","49562",C09AA01,C09,20,0
"2023","8","49564",C09AA01,C09,10,0
"2023","8","500125",C09CA07,C09,6,0
"2023","8","500886",C09CA04,C09,5716,5036
"2023","8","500892",C09CA04,C09,3268,3060
"2023","8","50117",C09BB05,C09,7912,7796
"2023","8","50118",C09BB05,C09,3824,3848
"2023","8","51377",C09BA05,C09,1406,1134
"2023","8","51378",C09BA05,C09,236,0
"2023","8","51388",C09BA05,C09,730,804
"2023","8","51389",C09BA05,C09,246,2
"2023","8","51403",C09BA05,C09,2990,2382
"2023","8","51405",C09BA05,C09,466,0
"2023","8","51413",C09BA05,C09,1746,1872
"2023","8","51414",C09BA05,C09,552,6
"2023","8","53641",C09AA03,C09,4512,4412
"2023","8","53642",C09AA03,C09,144,0
"2023","8","53643",C09AA03,C09,2604,2456
"2023","8","53761",C07AB12,C07,60484,41732
"2023","8","54150",C07AB02,C07,36924,41614
"2023","8","54151",C07AB02,C07,26362,27346
"2023","8","56802",C03CA01,C03,18,0
"2023","8","56804",C03CA01,C03,9176,14490
"2023","8","56805",C03CA01,C03,17034,13708
"2023","8","56807",C03CA01,C03,2450,1886
"2023","8","56808",C03CA01,C03,3176,2264
"2023","8","56809",C03CA01,C03,8460,9118
"2023","8","56810",C03CA01,C03,160,82
"2023","8","56811",C03CA01,C03,626,448
"2023","8","56812",C03CA01,C03,2288,2214
"2023","8","56814",C03CA01,C03,152,200
"2023","8","56815",C03CA01,C03,754,692
"2023","8","56972",C09AA05,C09,40222,4618
"2023","8","56973",C09AA05,C09,12,0
"2023","8","56974",C09AA05,C09,12,0
"2023","8","56976",C09AA05,C09,70810,1564
"2023","8","56977",C09AA05,C09,14,0
"2023","8","56978",C09AA05,C09,18,0
"2023","8","56979",C09AA05,C09,8,0
"2023","8","56980",C09AA05,C09,2,0
"2023","8","56981",C09AA05,C09,14624,9032
"2023","8","56983",C09AA05,C09,24668,27434
"2023","8","57339",C03DA01,C03,9846,52
"2023","8","58659",C07AB03,C07,1086,466
"2023","8","58660",C07AB03,C07,610,288
"2023","8","58661",C07AB03,C07,2140,2528
"2023","8","59642",C09AA02,C09,50,0
"2023","8","59643",C09AA02,C09,36,0
"2023","8","59879",C09AA02,C09,662,568
"2023","8","59882",C09AA02,C09,676,726
"2023","8","59885",C09AA02,C09,146,142
"2023","8","59893",C07AB02,C07,4816,4464
"2023","8","59976",C09AA02,C09,1270,1170
"2023","8","62596",C09AA02,C09,4,0
"2023","8","62856",C07AB03,C07,70,0
"2023","8","62857",C07AB03,C07,3574,5238
"2023","8","62861",C07AB03,C07,5682,6052
"2023","8","64797",C02CA04,C02,668,554
"2023","8","64798",C02CA04,C02,298,260
"2023","8","66506",C09BA02,C09,4438,4420
"2023","8","67561",C09AA03,C09,942,358
"2023","8","67562",C09AA03,C09,630,340
"2023","8","75939",C07AB04,C07,7608,9614
"2023","8","76380",C03EA01,C03,12684,10904
"2023","8","76736",C08DB01,C08,1952,1864
"2023","8","84360",C02AC06,C02,5600,1368
"2023","8","84587",C07AG02,C07,1482,1744
"2023","8","94314",C08DB01,C08,2072,1798
"2023","8","94688",C08CA08,C08,2058,2274
"2023","8","95243",C02CA04,C02,1998,2
"2023","8","96696",C03BA11,C03,20498,9084
"2023","8","97027",C09DA01,C09,78,0
"2023","8","98218",C03CA01,C03,42,0
"2023","8","98219",C03CA01,C03,136196,168088
"2023","8","98922",C07AG02,C07,7420,7150
"2023","8","98924",C07AG02,C07,3276,3154
"2023","8","98925",C07AG02,C07,462,92
"2023","9","101201",C09AA04,C09,2,0
"2023","9","101205",C09AA04,C09,48402,24924
"2023","9","101209",C09AA04,C09,2,0
"2023","9","101211",C09AA04,C09,92126,93890
"2023","9","101213",C09AA04,C09,2,0
"2023","9","101215",C09AA04,C09,858,0
"2023","9","101227",C09AA04,C09,6490,1682
"2023","9","101233",C09AA04,C09,21008,21548
"2023","9","1017",C02AC05,C02,4952,6970
"2023","9","102382",C09DA01,C09,58,16
"2023","9","104546",C09AA04,C09,1712,13948
"2023","9","104712",C09DA01,C09,76,2
"2023","9","104713",C09DA01,C09,7408,6652
"2023","9","104720",C09BA05,C09,2,0
"2023","9","10604",C09CA01,C09,6468,1804
"2023","9","10680",C07AG02,C07,6968,7004
"2023","9","10682",C07AG02,C07,5624,5434
"2023","9","107166",C09CA01,C09,4758,5100
"2023","9","107173",C09CA01,C09,4604,4490
"2023","9","107794",C02CA04,C02,4322,16
"2023","9","11006",C09AA03,C09,2760,2828
"2023","9","110654",C09AA04,C09,2472,2584
"2023","9","110714",C09AA04,C09,396,0
"2023","9","110719",C09AA04,C09,1324,1104
"2023","9","111898",C08CA08,C08,886,432
"2023","9","111900",C08CA08,C08,6180,6430
"2023","9","111902",C08CA08,C08,1682,602
"2023","9","111904",C08CA08,C08,5546,5124
"2023","9","112570",C07AB12,C07,26,0
"2023","9","112572",C07AB12,C07,17698,20678
"2023","9","112579",C07AB12,C07,12622,20796
"2023","9","112586",C07AB12,C07,116,16
"2023","9","112587",C07AB12,C07,4,0
"2023","9","114059",C09CA01,C09,7198,7098
"2023","9","114065",C09CA01,C09,9072,13464
"2023","9","114067",C09CA01,C09,27730,43376
"2023","9","114068",C09CA01,C09,1410,50
"2023","9","114070",C09CA01,C09,6492,3976
"2023","9","114881",C09AA08,C09,396,352
"2023","9","114888",C09AA08,C09,292,254
"2023","9","116441",C03CA01,C03,2,2
"2023","9","119991",C09AA05,C09,2,0
"2023","9","120325",C03BA11,C03,12410,7098
"2023","9","120328",C03BA11,C03,8,0
"2023","9","120329",C03BA11,C03,16858,20424
"2023","9","122109",C09DA01,C09,2468,2380
"2023","9","122681",C09BA04,C09,2,0
"2023","9","122684",C09BA04,C09,4,0
"2023","9","122685",C09BA04,C09,21822,6146
"2023","9","122690",C09BA04,C09,51116,53396
"2023","9","124087",C09BB04,C09,20510,8134
"2023","9","124088",C09BB04,C09,14,0
"2023","9","124090",C09BB04,C09,2,0
"2023","9","124091",C09BB04,C09,29096,26538
"2023","9","124092",C09BB04,C09,108,0
"2023","9","124093",C09BB04,C09,15456,16814
"2023","9","124101",C09BB04,C09,1244,382
"2023","9","124105",C09BB04,C09,2628,2132
"2023","9","124106",C09BB04,C09,14,0
"2023","9","124107",C09BB04,C09,1276,1416
"2023","9","124115",C09BB04,C09,6962,2092
"2023","9","124116",C09BB04,C09,4,0
"2023","9","124119",C09BB04,C09,12752,11210
"2023","9","124120",C09BB04,C09,56,0
"2023","9","124121",C09BB04,C09,6532,7118
"2023","9","124129",C09BB04,C09,5284,1730
"2023","9","124130",C09BB04,C09,6,0
"2023","9","124133",C09BB04,C09,11174,9362
"2023","9","124134",C09BB04,C09,72,0
"2023","9","124135",C09BB04,C09,5582,6232
"2023","9","124414",C03BA11,C03,2096,472
"2023","9","124416",C03BA11,C03,2064,1008
"2023","9","125099",C09BA05,C09,2476,1990
"2023","9","125589",C09CA03,C09,86,18
"2023","9","125592",C09CA03,C09,398,4
"2023","9","125595",C09CA03,C09,84,20
"2023","9","125598",C09CA03,C09,688,0
"2023","9","125641",C02AC06,C02,20522,14930
"2023","9","127546",C09BB03,C09,1668,0
"2023","9","128435",C09AA04,C09,828,4166
"2023","9","128710",C08CA08,C08,15128,14154
"2023","9","1328",C02AB01,C02,16266,15904
"2023","9","13316",C08CA08,C08,15004,7704
"2023","9","133989",C09DB04,C09,1980,1436
"2023","9","133997",C09DB04,C09,1096,780
"2023","9","134243",C09BA04,C09,1580,1500
"2023","9","134247",C09BA04,C09,4106,11262
"2023","9","134270",C09DA03,C09,4156,2004
"2023","9","134281",C09DA03,C09,9118,4088
"2023","9","134292",C09DA03,C09,7002,5928
"2023","9","13475",C09AA05,C09,46,0
"2023","9","13476",C09AA05,C09,2332,1188
"2023","9","13477",C09AA05,C09,2,0
"2023","9","13478",C09AA05,C09,696,372
"2023","9","135460",C09DA01,C09,2,0
"2023","9","135466",C09DA01,C09,2,0
"2023","9","136587",C09BB07,C09,4,0
"2023","9","137534",C09AA04,C09,502,334
"2023","9","138303",C09AA04,C09,4004,3204
"2023","9","138315",C09AA04,C09,1464,906
"2023","9","13892",C09CA01,C09,78,2
"2023","9","13894",C09CA01,C09,9982,30
"2023","9","13895",C09CA01,C09,168,0
"2023","9","13897",C09CA01,C09,38,0
"2023","9","139477",C07AB05,C07,5272,2444
"2023","9","139478",C07AB05,C07,2286,2282
"2023","9","139479",C07AB05,C07,11374,8584
"2023","9","140124",C09AA04,C09,2072,96
"2023","9","140127",C09AA04,C09,270,0
"2023","9","140135",C09AA04,C09,442,6
"2023","9","140138",C09AA04,C09,726,0
"2023","9","140371",C09DA03,C09,140,96
"2023","9","140373",C09DA03,C09,96,104
"2023","9","140387",C09DA03,C09,68,0
"2023","9","140392",C09DA03,C09,30,42
"2023","9","140394",C09DA03,C09,198,258
"2023","9","140408",C09DA03,C09,124,0
"2023","9","140413",C09DA03,C09,10,20
"2023","9","140415",C09DA03,C09,80,100
"2023","9","140429",C09DA03,C09,28,0
"2023","9","141444",C09CA03,C09,6,0
"2023","9","141446",C09CA03,C09,2,0
"2023","9","142095",C08CA01,C08,4296,5882
"2023","9","142103",C08CA01,C08,8014,18082
"2023","9","142107",C08CA01,C08,3174,0
"2023","9","142117",C08CA01,C08,1218,1696
"2023","9","142125",C08CA01,C08,3298,6702
"2023","9","142129",C08CA01,C08,1050,0
"2023","9","144794",C09BB03,C09,66,0
"2023","9","144795",C09BB03,C09,2416,2380
"2023","9","146952",C09CA03,C09,264,412
"2023","9","146957",C09CA03,C09,136,0
"2023","9","146964",C09CA03,C09,254,304
"2023","9","146969",C09CA03,C09,124,0
"2023","9","147553",C09BA04,C09,1026,3192
"2023","9","147982",C09CA07,C09,656,0
"2023","9","147983",C09CA07,C09,274,3294
"2023","9","147989",C09CA07,C09,954,0
"2023","9","147990",C09CA07,C09,614,4028
"2023","9","149670",C09CA04,C09,2,0
