"rok,""pohlavi"",""vek_kod"",""kraj_bydliste"",""okres_bydliste"",""prevalence_hypertenze"""
"2012,2,66035039,""CZ072"",""CZ0721"",207"
"2012,2,66035039,""CZ072"",""CZ0722"",196"
"2012,2,66035039,""CZ072"",""CZ0723"",248"
"2012,2,66035039,""CZ072"",""CZ0724"",265"
"2012,2,66035039,""CZ080"",""CZ0801"",199"
"2012,2,66035039,""CZ080"",""CZ0802"",351"
"2012,2,66035039,""CZ080"",""CZ0803"",506"
"2012,2,66035039,""CZ080"",""CZ0804"",259"
"2012,2,66035039,""CZ080"",""CZ0805"",293"
"2012,2,66035039,""CZ080"",""CZ0806"",518"
"2012,2,66035039,""CZ099"",""CZ0999"",99"
"2012,2,66040044,""CZ010"",""CZ0100"",2034"
"2012,2,66040044,""CZ020"",""CZ0201"",222"
"2012,2,66040044,""CZ020"",""CZ0202"",231"
"2012,2,66040044,""CZ020"",""CZ0203"",386"
"2012,2,66040044,""CZ020"",""CZ0204"",248"
"2012,2,66040044,""CZ020"",""CZ0205"",217"
"2012,2,66040044,""CZ020"",""CZ0206"",304"
"2012,2,66040044,""CZ020"",""CZ0207"",382"
"2012,2,66040044,""CZ020"",""CZ0208"",339"
"2012,2,66040044,""CZ020"",""CZ0209"",373"
"2012,2,66040044,""CZ020"",""CZ020A"",291"
"2012,2,66040044,""CZ020"",""CZ020B"",244"
"2012,2,66040044,""CZ020"",""CZ020C"",127"
"2012,2,66040044,""CZ031"",""CZ0311"",497"
"2012,2,66040044,""CZ031"",""CZ0312"",137"
"2012,2,66040044,""CZ031"",""CZ0313"",194"
"2012,2,66040044,""CZ031"",""CZ0314"",149"
"2012,2,66040044,""CZ031"",""CZ0315"",149"
"2012,2,66040044,""CZ031"",""CZ0316"",167"
"2012,2,66040044,""CZ031"",""CZ0317"",234"
"2012,2,66040044,""CZ032"",""CZ0321"",153"
"2012,2,66040044,""CZ032"",""CZ0322"",204"
"2012,2,66040044,""CZ032"",""CZ0323"",378"
"2012,2,66040044,""CZ032"",""CZ0324"",194"
"2012,2,66040044,""CZ032"",""CZ0325"",217"
"2012,2,66040044,""CZ032"",""CZ0326"",148"
"2012,2,66040044,""CZ032"",""CZ0327"",162"
"2012,2,66040044,""CZ041"",""CZ0411"",220"
"2012,2,66040044,""CZ041"",""CZ0412"",244"
"2012,2,66040044,""CZ041"",""CZ0413"",172"
"2012,2,66040044,""CZ042"",""CZ0421"",399"
"2012,2,66040044,""CZ042"",""CZ0422"",215"
"2012,2,66040044,""CZ042"",""CZ0423"",335"
"2012,2,66040044,""CZ042"",""CZ0424"",222"
"2012,2,66040044,""CZ042"",""CZ0425"",234"
"2012,2,66040044,""CZ042"",""CZ0426"",338"
"2012,2,66040044,""CZ042"",""CZ0427"",280"
"2012,2,66040044,""CZ051"",""CZ0511"",261"
"2012,2,66040044,""CZ051"",""CZ0512"",185"
"2012,2,66040044,""CZ051"",""CZ0513"",435"
"2012,2,66040044,""CZ051"",""CZ0514"",156"
"2012,2,66040044,""CZ052"",""CZ0521"",351"
"2012,2,66040044,""CZ052"",""CZ0522"",179"
"2012,2,66040044,""CZ052"",""CZ0523"",266"
"2012,2,66040044,""CZ052"",""CZ0524"",216"
"2012,2,66040044,""CZ052"",""CZ0525"",267"
"2012,2,66040044,""CZ053"",""CZ0531"",291"
"2012,2,66040044,""CZ053"",""CZ0532"",441"
"2012,2,66040044,""CZ053"",""CZ0533"",267"
"2012,2,66040044,""CZ053"",""CZ0534"",297"
"2012,2,66040044,""CZ063"",""CZ0631"",299"
"2012,2,66040044,""CZ063"",""CZ0632"",217"
"2012,2,66040044,""CZ063"",""CZ0633"",188"
"2012,2,66040044,""CZ063"",""CZ0634"",267"
"2012,2,66040044,""CZ063"",""CZ0635"",309"
"2012,2,66040044,""CZ064"",""CZ0641"",339"
"2012,2,66040044,""CZ064"",""CZ0642"",769"
"2012,2,66040044,""CZ064"",""CZ0643"",605"
"2012,2,66040044,""CZ064"",""CZ0644"",383"
"2012,2,66040044,""CZ064"",""CZ0645"",414"
"2012,2,66040044,""CZ064"",""CZ0646"",226"
"2012,2,66040044,""CZ064"",""CZ0647"",379"
"2012,2,66040044,""CZ071"",""CZ0711"",98"
"2012,2,66040044,""CZ071"",""CZ0712"",700"
"2012,2,66040044,""CZ071"",""CZ0713"",353"
"2012,2,66040044,""CZ071"",""CZ0714"",345"
"2012,2,66040044,""CZ071"",""CZ0715"",385"
"2012,2,66040044,""CZ072"",""CZ0721"",280"
"2012,2,66040044,""CZ072"",""CZ0722"",359"
"2012,2,66040044,""CZ072"",""CZ0723"",471"
"2012,2,66040044,""CZ072"",""CZ0724"",418"
"2012,2,66040044,""CZ080"",""CZ0801"",322"
"2012,2,66040044,""CZ080"",""CZ0802"",552"
"2012,2,66040044,""CZ080"",""CZ0803"",863"
"2012,2,66040044,""CZ080"",""CZ0804"",406"
"2012,2,66040044,""CZ080"",""CZ0805"",505"
"2012,2,66040044,""CZ080"",""CZ0806"",814"
"2012,2,66040044,""CZ099"",""CZ0999"",157"
"2012,2,66045049,""CZ010"",""CZ0100"",3928"
"2012,2,66045049,""CZ020"",""CZ0201"",364"
"2012,2,66045049,""CZ020"",""CZ0202"",402"
"2012,2,66045049,""CZ020"",""CZ0203"",658"
"2012,2,66045049,""CZ020"",""CZ0204"",449"
"2012,2,66045049,""CZ020"",""CZ0205"",383"
"2012,2,66045049,""CZ020"",""CZ0206"",466"
"2012,2,66045049,""CZ020"",""CZ0207"",596"
"2012,2,66045049,""CZ020"",""CZ0208"",437"
"2012,2,66045049,""CZ020"",""CZ0209"",567"
"2012,2,66045049,""CZ020"",""CZ020A"",438"
"2012,2,66045049,""CZ020"",""CZ020B"",446"
"2012,2,66045049,""CZ020"",""CZ020C"",224"
"2012,2,66045049,""CZ031"",""CZ0311"",812"
"2012,2,66045049,""CZ031"",""CZ0312"",231"
"2012,2,66045049,""CZ031"",""CZ0313"",321"
"2012,2,66045049,""CZ031"",""CZ0314"",232"
"2012,2,66045049,""CZ031"",""CZ0315"",234"
"2012,2,66045049,""CZ031"",""CZ0316"",283"
"2012,2,66045049,""CZ031"",""CZ0317"",343"
"2012,2,66045049,""CZ032"",""CZ0321"",216"
"2012,2,66045049,""CZ032"",""CZ0322"",363"
"2012,2,66045049,""CZ032"",""CZ0323"",694"
"2012,2,66045049,""CZ032"",""CZ0324"",268"
"2012,2,66045049,""CZ032"",""CZ0325"",377"
"2012,2,66045049,""CZ032"",""CZ0326"",231"
"2012,2,66045049,""CZ032"",""CZ0327"",244"
"2012,2,66045049,""CZ041"",""CZ0411"",381"
"2012,2,66045049,""CZ041"",""CZ0412"",417"
"2012,2,66045049,""CZ041"",""CZ0413"",329"
"2012,2,66045049,""CZ042"",""CZ0421"",596"
"2012,2,66045049,""CZ042"",""CZ0422"",490"
"2012,2,66045049,""CZ042"",""CZ0423"",534"
"2012,2,66045049,""CZ042"",""CZ0424"",366"
"2012,2,66045049,""CZ042"",""CZ0425"",408"
"2012,2,66045049,""CZ042"",""CZ0426"",536"
"2012,2,66045049,""CZ042"",""CZ0427"",497"
"2012,2,66045049,""CZ051"",""CZ0511"",460"
"2012,2,66045049,""CZ051"",""CZ0512"",364"
"2012,2,66045049,""CZ051"",""CZ0513"",687"
"2012,2,66045049,""CZ051"",""CZ0514"",240"
"2012,2,66045049,""CZ052"",""CZ0521"",599"
"2012,2,66045049,""CZ052"",""CZ0522"",318"
"2012,2,66045049,""CZ052"",""CZ0523"",413"
"2012,2,66045049,""CZ052"",""CZ0524"",344"
"2012,2,66045049,""CZ052"",""CZ0525"",394"
"2012,2,66045049,""CZ053"",""CZ0531"",515"
"2012,2,66045049,""CZ053"",""CZ0532"",705"
"2012,2,66045049,""CZ053"",""CZ0533"",519"
"2012,2,66045049,""CZ053"",""CZ0534"",506"
"2012,2,66045049,""CZ063"",""CZ0631"",442"
"2012,2,66045049,""CZ063"",""CZ0632"",382"
"2012,2,66045049,""CZ063"",""CZ0633"",342"
"2012,2,66045049,""CZ063"",""CZ0634"",529"
"2012,2,66045049,""CZ063"",""CZ0635"",477"
"2012,2,66045049,""CZ064"",""CZ0641"",509"
"2012,2,66045049,""CZ064"",""CZ0642"",1361"
"2012,2,66045049,""CZ064"",""CZ0643"",915"
"2012,2,66045049,""CZ064"",""CZ0644"",577"
"2012,2,66045049,""CZ064"",""CZ0645"",727"
"2012,2,66045049,""CZ064"",""CZ0646"",399"
"2012,2,66045049,""CZ064"",""CZ0647"",603"
"2012,2,66045049,""CZ071"",""CZ0711"",182"
"2012,2,66045049,""CZ071"",""CZ0712"",1151"
"2012,2,66045049,""CZ071"",""CZ0713"",565"
"2012,2,66045049,""CZ071"",""CZ0714"",552"
"2012,2,66045049,""CZ071"",""CZ0715"",581"
"2012,2,66045049,""CZ072"",""CZ0721"",515"
"2012,2,66045049,""CZ072"",""CZ0722"",646"
"2012,2,66045049,""CZ072"",""CZ0723"",785"
"2012,2,66045049,""CZ072"",""CZ0724"",754"
"2012,2,66045049,""CZ080"",""CZ0801"",489"
"2012,2,66045049,""CZ080"",""CZ0802"",1023"
"2012,2,66045049,""CZ080"",""CZ0803"",1581"
"2012,2,66045049,""CZ080"",""CZ0804"",689"
"2012,2,66045049,""CZ080"",""CZ0805"",844"
"2012,2,66045049,""CZ080"",""CZ0806"",1586"
"2012,2,66045049,""CZ099"",""CZ0999"",311"
"2012,2,66050054,""CZ010"",""CZ0100"",5261"
"2012,2,66050054,""CZ020"",""CZ0201"",587"
"2012,2,66050054,""CZ020"",""CZ0202"",498"
"2012,2,66050054,""CZ020"",""CZ0203"",849"
"2012,2,66050054,""CZ020"",""CZ0204"",619"
"2012,2,66050054,""CZ020"",""CZ0205"",533"
"2012,2,66050054,""CZ020"",""CZ0206"",630"
"2012,2,66050054,""CZ020"",""CZ0207"",798"
"2012,2,66050054,""CZ020"",""CZ0208"",594"
"2012,2,66050054,""CZ020"",""CZ0209"",801"
"2012,2,66050054,""CZ020"",""CZ020A"",557"
"2012,2,66050054,""CZ020"",""CZ020B"",590"
"2012,2,66050054,""CZ020"",""CZ020C"",339"
"2012,2,66050054,""CZ031"",""CZ0311"",1107"
"2012,2,66050054,""CZ031"",""CZ0312"",353"
"2012,2,66050054,""CZ031"",""CZ0313"",527"
"2012,2,66050054,""CZ031"",""CZ0314"",343"
"2012,2,66050054,""CZ031"",""CZ0315"",386"
"2012,2,66050054,""CZ031"",""CZ0316"",381"
"2012,2,66050054,""CZ031"",""CZ0317"",535"
"2012,2,66050054,""CZ032"",""CZ0321"",321"
"2012,2,66050054,""CZ032"",""CZ0322"",497"
"2012,2,66050054,""CZ032"",""CZ0323"",1104"
"2012,2,66050054,""CZ032"",""CZ0324"",386"
"2012,2,66050054,""CZ032"",""CZ0325"",502"
"2012,2,66050054,""CZ032"",""CZ0326"",310"
"2012,2,66050054,""CZ032"",""CZ0327"",383"
"2012,2,66050054,""CZ041"",""CZ0411"",574"
"2012,2,66050054,""CZ041"",""CZ0412"",616"
"2012,2,66050054,""CZ041"",""CZ0413"",442"
"2012,2,66050054,""CZ042"",""CZ0421"",751"
"2012,2,66050054,""CZ042"",""CZ0422"",745"
"2012,2,66050054,""CZ042"",""CZ0423"",746"
"2012,2,66050054,""CZ042"",""CZ0424"",568"
"2012,2,66050054,""CZ042"",""CZ0425"",562"
"2012,2,66050054,""CZ042"",""CZ0426"",707"
"2012,2,66050054,""CZ042"",""CZ0427"",632"
"2012,2,66050054,""CZ051"",""CZ0511"",653"
"2012,2,66050054,""CZ051"",""CZ0512"",485"
"2012,2,66050054,""CZ051"",""CZ0513"",898"
"2012,2,66050054,""CZ051"",""CZ0514"",361"
"2012,2,66050054,""CZ052"",""CZ0521"",911"
"2012,2,66050054,""CZ052"",""CZ0522"",444"
"2012,2,66050054,""CZ052"",""CZ0523"",582"
"2012,2,66050054,""CZ052"",""CZ0524"",520"
"2012,2,66050054,""CZ052"",""CZ0525"",560"
"2012,2,66050054,""CZ053"",""CZ0531"",742"
"2012,2,66050054,""CZ053"",""CZ0532"",1052"
"2012,2,66050054,""CZ053"",""CZ0533"",687"
"2012,2,66050054,""CZ053"",""CZ0534"",694"
"2012,2,66050054,""CZ063"",""CZ0631"",618"
"2012,2,66050054,""CZ063"",""CZ0632"",575"
"2012,2,66050054,""CZ063"",""CZ0633"",507"
"2012,2,66050054,""CZ063"",""CZ0634"",745"
"2012,2,66050054,""CZ063"",""CZ0635"",777"
"2012,2,66050054,""CZ064"",""CZ0641"",760"
"2012,2,66050054,""CZ064"",""CZ0642"",2103"
"2012,2,66050054,""CZ064"",""CZ0643"",1224"
"2012,2,66050054,""CZ064"",""CZ0644"",833"
"2012,2,66050054,""CZ064"",""CZ0645"",1097"
"2012,2,66050054,""CZ064"",""CZ0646"",603"
"2012,2,66050054,""CZ064"",""CZ0647"",874"
"2012,2,66050054,""CZ071"",""CZ0711"",295"
"2012,2,66050054,""CZ071"",""CZ0712"",1649"
"2012,2,66050054,""CZ071"",""CZ0713"",816"
"2012,2,66050054,""CZ071"",""CZ0714"",842"
"2012,2,66050054,""CZ071"",""CZ0715"",880"
"2012,2,66050054,""CZ072"",""CZ0721"",798"
"2012,2,66050054,""CZ072"",""CZ0722"",979"
"2012,2,66050054,""CZ072"",""CZ0723"",1058"
"2012,2,66050054,""CZ072"",""CZ0724"",1133"
"2012,2,66050054,""CZ080"",""CZ0801"",698"
"2012,2,66050054,""CZ080"",""CZ0802"",1531"
"2012,2,66050054,""CZ080"",""CZ0803"",2106"
"2012,2,66050054,""CZ080"",""CZ0804"",1013"
"2012,2,66050054,""CZ080"",""CZ0805"",1280"
"2012,2,66050054,""CZ080"",""CZ0806"",2179"
"2012,2,66050054,""CZ099"",""CZ0999"",485"
"2012,2,66055059,""CZ010"",""CZ0100"",9426"
"2012,2,66055059,""CZ020"",""CZ0201"",966"
"2012,2,66055059,""CZ020"",""CZ0202"",805"
"2012,2,66055059,""CZ020"",""CZ0203"",1499"
"2012,2,66055059,""CZ020"",""CZ0204"",996"
"2012,2,66055059,""CZ020"",""CZ0205"",878"
"2012,2,66055059,""CZ020"",""CZ0206"",1065"
"2012,2,66055059,""CZ020"",""CZ0207"",1348"
"2012,2,66055059,""CZ020"",""CZ0208"",1082"
"2012,2,66055059,""CZ020"",""CZ0209"",1238"
"2012,2,66055059,""CZ020"",""CZ020A"",952"
"2012,2,66055059,""CZ020"",""CZ020B"",1069"
"2012,2,66055059,""CZ020"",""CZ020C"",603"
"2012,2,66055059,""CZ031"",""CZ0311"",1812"
"2012,2,66055059,""CZ031"",""CZ0312"",567"
"2012,2,66055059,""CZ031"",""CZ0313"",873"
"2012,2,66055059,""CZ031"",""CZ0314"",633"
"2012,2,66055059,""CZ031"",""CZ0315"",595"
"2012,2,66055059,""CZ031"",""CZ0316"",764"
"2012,2,66055059,""CZ031"",""CZ0317"",862"
"2012,2,66055059,""CZ032"",""CZ0321"",540"
"2012,2,66055059,""CZ032"",""CZ0322"",879"
"2012,2,66055059,""CZ032"",""CZ0323"",1913"
"2012,2,66055059,""CZ032"",""CZ0324"",717"
"2012,2,66055059,""CZ032"",""CZ0325"",839"
"2012,2,66055059,""CZ032"",""CZ0326"",525"
"2012,2,66055059,""CZ032"",""CZ0327"",613"
"2012,2,66055059,""CZ041"",""CZ0411"",1004"
"2012,2,66055059,""CZ041"",""CZ0412"",1042"
"2012,2,66055059,""CZ041"",""CZ0413"",692"
"2012,2,66055059,""CZ042"",""CZ0421"",1332"
"2012,2,66055059,""CZ042"",""CZ0422"",1161"
"2012,2,66055059,""CZ042"",""CZ0423"",1224"
"2012,2,66055059,""CZ042"",""CZ0424"",854"
"2012,2,66055059,""CZ042"",""CZ0425"",898"
"2012,2,66055059,""CZ042"",""CZ0426"",1184"
"2012,2,66055059,""CZ042"",""CZ0427"",1108"
"2012,2,66055059,""CZ051"",""CZ0511"",1084"
"2012,2,66055059,""CZ051"",""CZ0512"",811"
"2012,2,66055059,""CZ051"",""CZ0513"",1483"
"2012,2,66055059,""CZ051"",""CZ0514"",610"
"2012,2,66055059,""CZ052"",""CZ0521"",1504"
"2012,2,66055059,""CZ052"",""CZ0522"",799"
"2012,2,66055059,""CZ052"",""CZ0523"",1049"
"2012,2,66055059,""CZ052"",""CZ0524"",868"
"2012,2,66055059,""CZ052"",""CZ0525"",1013"
"2012,2,66055059,""CZ053"",""CZ0531"",1193"
"2012,2,66055059,""CZ053"",""CZ0532"",1750"
"2012,2,66055059,""CZ053"",""CZ0533"",1187"
"2012,2,66055059,""CZ053"",""CZ0534"",1236"
"2012,2,66055059,""CZ063"",""CZ0631"",988"
"2012,2,66055059,""CZ063"",""CZ0632"",977"
"2012,2,66055059,""CZ063"",""CZ0633"",776"
"2012,2,66055059,""CZ063"",""CZ0634"",1141"
"2012,2,66055059,""CZ063"",""CZ0635"",1040"
"2012,2,66055059,""CZ064"",""CZ0641"",1308"
"2012,2,66055059,""CZ064"",""CZ0642"",3410"
"2012,2,66055059,""CZ064"",""CZ0643"",1971"
"2012,2,66055059,""CZ064"",""CZ0644"",1375"
"2012,2,66055059,""CZ064"",""CZ0645"",1808"
"2012,2,66055059,""CZ064"",""CZ0646"",930"
"2012,2,66055059,""CZ064"",""CZ0647"",1456"
"2012,2,66055059,""CZ071"",""CZ0711"",501"
"2012,2,66055059,""CZ071"",""CZ0712"",2766"
"2012,2,66055059,""CZ071"",""CZ0713"",1353"
"2012,2,66055059,""CZ071"",""CZ0714"",1263"
"2012,2,66055059,""CZ071"",""CZ0715"",1382"
"2012,2,66055059,""CZ072"",""CZ0721"",1272"
"2012,2,66055059,""CZ072"",""CZ0722"",1465"
"2012,2,66055059,""CZ072"",""CZ0723"",1724"
"2012,2,66055059,""CZ072"",""CZ0724"",1892"
"2012,2,66055059,""CZ080"",""CZ0801"",1237"
"2012,2,66055059,""CZ080"",""CZ0802"",2401"
"2012,2,66055059,""CZ080"",""CZ0803"",3060"
"2012,2,66055059,""CZ080"",""CZ0804"",1604"
"2012,2,66055059,""CZ080"",""CZ0805"",1965"
"2012,2,66055059,""CZ080"",""CZ0806"",3516"
"2012,2,66055059,""CZ099"",""CZ0999"",813"
"2012,2,66060064,""CZ010"",""CZ0100"",14068"
"2012,2,66060064,""CZ020"",""CZ0201"",1371"
"2012,2,66060064,""CZ020"",""CZ0202"",1093"
"2012,2,66060064,""CZ020"",""CZ0203"",2034"
"2012,2,66060064,""CZ020"",""CZ0204"",1374"
"2012,2,66060064,""CZ020"",""CZ0205"",1224"
"2012,2,66060064,""CZ020"",""CZ0206"",1562"
"2012,2,66060064,""CZ020"",""CZ0207"",1740"
"2012,2,66060064,""CZ020"",""CZ0208"",1385"
"2012,2,66060064,""CZ020"",""CZ0209"",1798"
"2012,2,66060064,""CZ020"",""CZ020A"",1445"
"2012,2,66060064,""CZ020"",""CZ020B"",1354"
"2012,2,66060064,""CZ020"",""CZ020C"",831"
"2012,2,66060064,""CZ031"",""CZ0311"",2464"
"2012,2,66060064,""CZ031"",""CZ0312"",814"
"2012,2,66060064,""CZ031"",""CZ0313"",1245"
"2012,2,66060064,""CZ031"",""CZ0314"",925"
"2012,2,66060064,""CZ031"",""CZ0315"",753"
"2012,2,66060064,""CZ031"",""CZ0316"",973"
"2012,2,66060064,""CZ031"",""CZ0317"",1227"
"2012,2,66060064,""CZ032"",""CZ0321"",740"
"2012,2,66060064,""CZ032"",""CZ0322"",1174"
"2012,2,66060064,""CZ032"",""CZ0323"",2504"
"2012,2,66060064,""CZ032"",""CZ0324"",970"
"2012,2,66060064,""CZ032"",""CZ0325"",1190"
"2012,2,66060064,""CZ032"",""CZ0326"",734"
"2012,2,66060064,""CZ032"",""CZ0327"",760"
"2012,2,66060064,""CZ041"",""CZ0411"",1376"
"2012,2,66060064,""CZ041"",""CZ0412"",1509"
"2012,2,66060064,""CZ041"",""CZ0413"",1056"
"2012,2,66060064,""CZ042"",""CZ0421"",2163"
"2012,2,66060064,""CZ042"",""CZ0422"",1672"
"2012,2,66060064,""CZ042"",""CZ0423"",1762"
"2012,2,66060064,""CZ042"",""CZ0424"",1210"
"2012,2,66060064,""CZ042"",""CZ0425"",1506"
"2012,2,66060064,""CZ042"",""CZ0426"",1792"
"2012,2,66060064,""CZ042"",""CZ0427"",1681"
"2012,2,66060064,""CZ051"",""CZ0511"",1538"
"2012,2,66060064,""CZ051"",""CZ0512"",1263"
"2012,2,66060064,""CZ051"",""CZ0513"",2502"
"2012,2,66060064,""CZ051"",""CZ0514"",853"
"2012,2,66060064,""CZ052"",""CZ0521"",2128"
"2012,2,66060064,""CZ052"",""CZ0522"",989"
"2012,2,66060064,""CZ052"",""CZ0523"",1498"
"2012,2,66060064,""CZ052"",""CZ0524"",1172"
"2012,2,66060064,""CZ052"",""CZ0525"",1592"
"2012,2,66060064,""CZ053"",""CZ0531"",1568"
"2012,2,66060064,""CZ053"",""CZ0532"",2218"
"2012,2,66060064,""CZ053"",""CZ0533"",1650"
"2012,2,66060064,""CZ053"",""CZ0534"",1774"
"2012,2,66060064,""CZ063"",""CZ0631"",1374"
"2012,2,66060064,""CZ063"",""CZ0632"",1268"
"2012,2,66060064,""CZ063"",""CZ0633"",1096"
"2012,2,66060064,""CZ063"",""CZ0634"",1443"
"2012,2,66060064,""CZ063"",""CZ0635"",1419"
"2012,2,66060064,""CZ064"",""CZ0641"",1750"
"2012,2,66060064,""CZ064"",""CZ0642"",4792"
"2012,2,66060064,""CZ064"",""CZ0643"",2793"
"2012,2,66060064,""CZ064"",""CZ0644"",1833"
"2012,2,66060064,""CZ064"",""CZ0645"",2289"
"2012,2,66060064,""CZ064"",""CZ0646"",1295"
"2012,2,66060064,""CZ064"",""CZ0647"",1871"
"2012,2,66060064,""CZ071"",""CZ0711"",717"
"2012,2,66060064,""CZ071"",""CZ0712"",3446"
"2012,2,66060064,""CZ071"",""CZ0713"",1753"
"2012,2,66060064,""CZ071"",""CZ0714"",1748"
"2012,2,66060064,""CZ071"",""CZ0715"",1994"
"2012,2,66060064,""CZ072"",""CZ0721"",1717"
"2012,2,66060064,""CZ072"",""CZ0722"",1963"
"2012,2,66060064,""CZ072"",""CZ0723"",2223"
"2012,2,66060064,""CZ072"",""CZ0724"",2514"
"2012,2,66060064,""CZ080"",""CZ0801"",1746"
"2012,2,66060064,""CZ080"",""CZ0802"",3345"
"2012,2,66060064,""CZ080"",""CZ0803"",4326"
"2012,2,66060064,""CZ080"",""CZ0804"",2149"
"2012,2,66060064,""CZ080"",""CZ0805"",2611"
"2012,2,66060064,""CZ080"",""CZ0806"",4765"
"2012,2,66060064,""CZ099"",""CZ0999"",1180"
"2012,2,66065069,""CZ010"",""CZ0100"",18802"
"2012,2,66065069,""CZ020"",""CZ0201"",1411"
"2012,2,66065069,""CZ020"",""CZ0202"",1481"
"2012,2,66065069,""CZ020"",""CZ0203"",2534"
"2012,2,66065069,""CZ020"",""CZ0204"",1588"
"2012,2,66065069,""CZ020"",""CZ0205"",1383"
"2012,2,66065069,""CZ020"",""CZ0206"",1723"
"2012,2,66065069,""CZ020"",""CZ0207"",1945"
"2012,2,66065069,""CZ020"",""CZ0208"",1517"
"2012,2,66065069,""CZ020"",""CZ0209"",2038"
"2012,2,66065069,""CZ020"",""CZ020A"",1664"
"2012,2,66065069,""CZ020"",""CZ020B"",1525"
"2012,2,66065069,""CZ020"",""CZ020C"",874"
"2012,2,66065069,""CZ031"",""CZ0311"",2965"
"2012,2,66065069,""CZ031"",""CZ0312"",810"
"2012,2,66065069,""CZ031"",""CZ0313"",1388"
"2012,2,66065069,""CZ031"",""CZ0314"",1134"
"2012,2,66065069,""CZ031"",""CZ0315"",734"
"2012,2,66065069,""CZ031"",""CZ0316"",1123"
"2012,2,66065069,""CZ031"",""CZ0317"",1430"
"2012,2,66065069,""CZ032"",""CZ0321"",810"
"2012,2,66065069,""CZ032"",""CZ0322"",1387"
"2012,2,66065069,""CZ032"",""CZ0323"",3461"
"2012,2,66065069,""CZ032"",""CZ0324"",1020"
"2012,2,66065069,""CZ032"",""CZ0325"",1316"
"2012,2,66065069,""CZ032"",""CZ0326"",844"
"2012,2,66065069,""CZ032"",""CZ0327"",722"
"2012,2,66065069,""CZ041"",""CZ0411"",1454"
"2012,2,66065069,""CZ041"",""CZ0412"",1605"
"2012,2,66065069,""CZ041"",""CZ0413"",1070"
"2012,2,66065069,""CZ042"",""CZ0421"",2215"
"2012,2,66065069,""CZ042"",""CZ0422"",1683"
"2012,2,66065069,""CZ042"",""CZ0423"",1858"
"2012,2,66065069,""CZ042"",""CZ0424"",1225"
"2012,2,66065069,""CZ042"",""CZ0425"",1680"
"2012,2,66065069,""CZ042"",""CZ0426"",1997"
"2012,2,66065069,""CZ042"",""CZ0427"",1882"
"2012,2,66065069,""CZ051"",""CZ0511"",1628"
"2012,2,66065069,""CZ051"",""CZ0512"",1390"
"2012,2,66065069,""CZ051"",""CZ0513"",2620"
"2012,2,66065069,""CZ051"",""CZ0514"",1087"
"2012,2,66065069,""CZ052"",""CZ0521"",2500"
"2012,2,66065069,""CZ052"",""CZ0522"",1195"
"2012,2,66065069,""CZ052"",""CZ0523"",1811"
"2012,2,66065069,""CZ052"",""CZ0524"",1340"
"2012,2,66065069,""CZ052"",""CZ0525"",1818"
"2012,2,66065069,""CZ053"",""CZ0531"",1874"
"2012,2,66065069,""CZ053"",""CZ0532"",2676"
"2012,2,66065069,""CZ053"",""CZ0533"",1841"
"2012,2,66065069,""CZ053"",""CZ0534"",1946"
"2012,2,66065069,""CZ063"",""CZ0631"",1585"
"2012,2,66065069,""CZ063"",""CZ0632"",1507"
"2012,2,66065069,""CZ063"",""CZ0633"",1336"
"2012,2,66065069,""CZ063"",""CZ0634"",1626"
"2012,2,66065069,""CZ063"",""CZ0635"",1731"
"2012,2,66065069,""CZ064"",""CZ0641"",1935"
"2012,2,66065069,""CZ064"",""CZ0642"",6298"
"2012,2,66065069,""CZ064"",""CZ0643"",3278"
"2012,2,66065069,""CZ064"",""CZ0644"",2013"
"2012,2,66065069,""CZ064"",""CZ0645"",2467"
"2012,2,66065069,""CZ064"",""CZ0646"",1305"
"2012,2,66065069,""CZ064"",""CZ0647"",1934"
"2012,2,66065069,""CZ071"",""CZ0711"",672"
"2012,2,66065069,""CZ071"",""CZ0712"",3856"
"2012,2,66065069,""CZ071"",""CZ0713"",1956"
"2012,2,66065069,""CZ071"",""CZ0714"",2189"
"2012,2,66065069,""CZ071"",""CZ0715"",2003"
"2012,2,66065069,""CZ072"",""CZ0721"",1774"
"2012,2,66065069,""CZ072"",""CZ0722"",2290"
"2012,2,66065069,""CZ072"",""CZ0723"",2526"
"2012,2,66065069,""CZ072"",""CZ0724"",2799"
"2012,2,66065069,""CZ080"",""CZ0801"",1754"
"2012,2,66065069,""CZ080"",""CZ0802"",3454"
"2012,2,66065069,""CZ080"",""CZ0803"",4830"
"2012,2,66065069,""CZ080"",""CZ0804"",2272"
"2012,2,66065069,""CZ080"",""CZ0805"",2568"
"2012,2,66065069,""CZ080"",""CZ0806"",5802"
"2012,2,66065069,""CZ099"",""CZ0999"",1725"
"2012,2,66070074,""CZ010"",""CZ0100"",13793"
"2012,2,66070074,""CZ020"",""CZ0201"",1100"
"2012,2,66070074,""CZ020"",""CZ0202"",1090"
"2012,2,66070074,""CZ020"",""CZ0203"",1920"
"2012,2,66070074,""CZ020"",""CZ0204"",1294"
"2012,2,66070074,""CZ020"",""CZ0205"",1125"
"2012,2,66070074,""CZ020"",""CZ0206"",1316"
"2012,2,66070074,""CZ020"",""CZ0207"",1421"
"2012,2,66070074,""CZ020"",""CZ0208"",1216"
"2012,2,66070074,""CZ020"",""CZ0209"",1527"
"2012,2,66070074,""CZ020"",""CZ020A"",1107"
